0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.001	0.000	0.000	0.000
0.002	0.000	0.000	0.000
0.003	0.001	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.005	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.003	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.004	0.000	0.000
0.002	0.005	0.000	0.000
0.002	0.005	0.000	0.000
0.003	0.004	0.000	0.000
0.003	0.005	0.000	0.000
0.004	0.005	0.000	0.000
0.006	0.006	0.000	0.000
0.009	0.006	0.000	0.000
0.009	0.005	0.000	0.000
0.010	0.005	0.000	0.000
0.010	0.006	0.000	0.000
0.012	0.006	0.000	0.000
0.020	0.006	0.000	0.000
0.026	0.006	0.000	0.000
0.026	0.006	0.000	0.000
0.017	0.007	0.000	0.000
0.011	0.008	0.000	0.000
0.010	0.009	0.000	0.000
0.015	0.010	0.000	0.000
0.019	0.010	0.000	0.000
0.019	0.009	0.000	0.000
0.017	0.009	0.000	0.000
0.013	0.009	0.000	0.000
0.010	0.011	0.000	0.000
0.013	0.012	0.000	0.000
0.019	0.013	0.000	0.000
0.023	0.013	0.000	0.000
0.018	0.012	0.000	0.000
0.015	0.013	0.000	0.000
0.015	0.014	0.000	0.000
0.017	0.015	0.000	0.000
0.021	0.016	0.000	0.000
0.023	0.017	0.000	0.000
0.023	0.018	0.000	0.000
0.019	0.021	0.000	0.000
0.017	0.024	0.000	0.000
0.020	0.025	0.000	0.000
0.022	0.025	0.000	0.000
0.021	0.023	0.000	0.000
0.018	0.021	0.000	0.000
0.019	0.020	0.000	0.000
0.028	0.020	0.000	0.000
0.035	0.019	0.000	0.000
0.035	0.017	0.000	0.000
0.030	0.014	0.000	0.000
0.022	0.011	0.000	0.000
0.016	0.009	0.000	0.000
0.013	0.008	0.000	0.000
0.012	0.008	0.000	0.000
0.010	0.009	0.000	0.000
0.009	0.009	0.000	0.000
0.010	0.010	0.000	0.000
0.014	0.010	0.000	0.000
0.021	0.009	0.000	0.000
0.024	0.008	0.000	0.000
0.025	0.007	0.000	0.000
0.022	0.006	0.000	0.000
0.025	0.006	0.000	0.000
0.034	0.006	0.000	0.000
0.041	0.006	0.000	0.000
0.047	0.008	0.000	0.000
0.060	0.008	0.000	0.000
0.092	0.009	0.000	0.000
0.159	0.009	0.000	0.000
0.272	0.009	0.000	0.000
0.436	0.011	0.000	0.000
0.648	0.014	0.000	0.000
0.906	0.017	0.000	0.000
1.201	0.017	0.000	0.000
1.474	0.016	0.000	0.000
1.741	0.015	0.000	0.000
2.020	0.015	0.000	0.000
2.333	0.015	0.000	0.000
2.726	0.015	0.000	0.000
3.120	0.015	0.000	0.000
3.417	0.015	0.000	0.000
3.642	0.013	0.000	0.000
3.827	0.011	0.000	0.000
3.999	0.009	0.000	0.000
4.086	0.008	0.000	0.000
4.089	0.007	0.000	0.000
3.929	0.006	0.000	0.000
3.848	0.005	0.000	0.000
3.838	0.007	0.000	0.000
3.794	0.010	0.000	0.000
3.589	0.012	0.000	0.000
3.263	0.014	0.000	0.000
2.923	0.014	0.000	0.000
2.663	0.016	0.000	0.000
2.455	0.020	0.142	0.000
