0.000	0.000	0.000	0.000
0.001	0.000	0.000	0.000
0.005	0.000	0.000	0.000
0.009	0.000	0.000	0.000
0.012	0.000	0.000	0.000
0.013	0.001	0.000	0.000
0.011	0.003	0.000	0.000
0.010	0.004	0.000	0.000
0.010	0.004	0.000	0.000
0.011	0.002	0.000	0.000
0.012	0.001	0.000	0.000
0.011	0.001	0.000	0.000
0.009	0.002	0.000	0.000
0.007	0.002	0.000	0.000
0.007	0.002	0.000	0.000
0.007	0.002	0.000	0.000
0.006	0.001	0.000	0.000
0.004	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.002	0.001	0.000	0.000
0.003	0.001	0.000	0.000
0.004	0.001	0.000	0.000
0.003	0.001	0.000	0.000
0.004	0.000	0.000	0.000
0.004	0.000	0.000	0.000
0.005	0.000	0.000	0.000
0.005	0.001	0.000	0.000
0.005	0.001	0.000	0.000
0.004	0.003	0.000	0.000
0.004	0.004	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.011	0.000	0.000
0.005	0.015	0.000	0.000
0.005	0.019	0.000	0.000
0.004	0.020	0.000	0.000
0.004	0.018	0.000	0.000
0.005	0.014	0.000	0.000
0.007	0.009	0.000	0.000
0.009	0.005	0.000	0.000
0.012	0.004	0.000	0.000
0.013	0.003	0.000	0.000
0.013	0.003	0.000	0.000
0.012	0.002	0.000	0.000
0.010	0.002	0.000	0.000
0.008	0.002	0.000	0.000
0.006	0.002	0.000	0.000
0.004	0.001	0.000	0.000
0.004	0.000	0.000	0.000
0.004	0.000	0.000	0.000
0.004	0.001	0.000	0.000
0.003	0.002	0.000	0.000
0.003	0.003	0.000	0.000
0.004	0.005	0.000	0.000
0.005	0.007	0.000	0.000
0.005	0.008	0.000	0.000
0.005	0.009	0.000	0.000
0.004	0.010	0.000	0.000
0.004	0.010	0.000	0.000
0.005	0.010	0.000	0.000
0.005	0.009	0.000	0.000
0.006	0.009	0.000	0.000
0.007	0.008	0.000	0.000
0.007	0.007	0.000	0.000
0.007	0.006	0.000	0.000
0.007	0.005	0.000	0.000
0.006	0.004	0.000	0.000
0.005	0.003	0.000	0.000
0.005	0.003	0.000	0.000
0.006	0.004	0.000	0.000
0.006	0.006	0.000	0.000
0.006	0.007	0.000	0.000
0.005	0.008	0.000	0.000
0.005	0.008	0.000	0.000
0.005	0.008	0.000	0.000
0.006	0.009	0.000	0.000
0.006	0.011	0.000	0.000
0.006	0.014	0.000	0.000
0.004	0.018	0.000	0.000
0.004	0.020	0.000	0.000
0.004	0.020	0.000	0.000
0.005	0.016	0.000	0.000
0.005	0.012	0.000	0.000
0.005	0.009	0.000	0.000
0.005	0.008	0.000	0.000
0.006	0.007	0.000	0.000
0.006	0.007	0.000	0.000
0.006	0.005	0.000	0.000
0.005	0.003	0.000	0.000
0.003	0.002	0.000	0.000
0.003	0.002	0.000	0.000
0.004	0.002	0.000	0.000
0.005	0.001	0.000	0.000
0.006	0.001	0.000	0.000
0.008	0.002	0.000	0.000
0.011	0.002	0.000	0.000
0.015	0.002	0.000	0.000
0.017	0.002	0.000	0.000
0.017	0.002	0.000	0.000
0.014	0.002	0.000	0.000
0.011	0.003	0.063	0.000
0.010	0.003	0.192	0.000
0.010	0.003	0.326	0.000
0.011	0.002	0.393	0.000
0.010	0.002	0.378	0.000
0.009	0.002	0.333	0.000
0.007	0.003	0.317	0.000
0.005	0.004	0.340	0.000
0.004	0.004	0.367	0.000
0.003	0.004	0.365	0.000
0.002	0.003	0.345	0.000
0.002	0.003	0.336	0.000
0.003	0.004	0.346	0.000
0.005	0.003	0.360	0.000
0.006	0.002	0.360	0.000
0.006	0.001	0.350	0.000
0.006	0.000	0.344	0.000
0.006	0.001	0.349	0.000
0.006	0.001	0.355	0.000
0.006	0.002	0.352	0.000
0.006	0.002	0.343	0.000
0.005	0.002	0.337	0.000
0.005	0.002	0.337	0.000
0.005	0.002	0.340	0.000
0.005	0.002	0.340	0.000
0.006	0.003	0.337	0.000
0.006	0.004	0.335	0.000
0.006	0.005	0.338	0.000
0.007	0.006	0.343	0.000
0.008	0.007	0.349	0.000
0.010	0.009	0.356	0.000
0.011	0.010	0.365	0.000
0.011	0.011	0.375	0.000
0.011	0.010	0.386	0.000
0.009	0.009	0.395	0.000
0.007	0.008	0.402	0.000
0.005	0.008	0.407	0.000
0.004	0.008	0.413	0.000
0.004	0.009	0.419	0.000
0.004	0.008	0.427	0.000
0.004	0.006	0.437	0.000
0.004	0.005	0.452	0.000
0.004	0.003	0.470	0.000
0.004	0.003	0.488	0.000
0.004	0.003	0.504	0.000
0.003	0.003	0.517	0.000
0.003	0.003	0.527	0.000
0.003	0.003	0.534	0.000
0.003	0.002	0.539	0.000
0.002	0.001	0.542	0.000
0.002	0.001	0.543	0.000
0.002	0.002	0.543	0.000
0.002	0.002	0.542	0.000
0.002	0.002	0.540	0.000
0.002	0.002	0.537	0.000
0.002	0.002	0.534	0.000
0.002	0.002	0.533	0.000
0.001	0.002	0.535	0.000
0.001	0.002	0.540	0.000
0.001	0.002	0.548	0.000
0.002	0.002	0.559	0.000
0.002	0.003	0.573	0.000
0.003	0.003	0.588	0.000
0.002	0.002	0.605	0.000
0.002	0.002	0.621	0.000
0.002	0.001	0.636	0.000
0.002	0.002	0.648	0.000
0.003	0.002	0.657	0.000
0.003	0.003	0.662	0.000
0.003	0.003	0.663	0.000
0.003	0.003	0.661	0.000
0.004	0.003	0.658	0.000
0.004	0.003	0.654	0.000
0.004	0.004	0.648	0.000
0.004	0.005	0.641	0.000
0.004	0.007	0.632	0.000
0.004	0.009	0.622	0.000
0.004	0.010	0.609	0.000
0.004	0.011	0.594	0.000
0.004	0.011	0.579	0.000
0.005	0.011	0.565	0.000
0.005	0.010	0.552	0.000
0.005	0.008	0.540	0.000
0.005	0.006	0.529	0.000
0.004	0.005	0.521	0.000
0.004	0.005	0.515	0.000
0.004	0.006	0.512	0.000
0.004	0.007	0.511	0.000
0.003	0.007	0.511	0.000
0.002	0.008	0.510	0.000
0.002	0.008	0.507	0.000
0.002	0.008	0.501	0.000
0.002	0.008	0.493	0.000
0.003	0.007	0.482	0.000
0.003	0.006	0.468	0.000
0.003	0.005	0.452	0.000
0.002	0.004	0.433	0.000
0.001	0.003	0.412	0.000
0.001	0.002	0.390	0.000
0.001	0.001	0.371	0.000
0.002	0.001	0.356	0.000
0.002	0.001	0.344	0.000
0.002	0.001	0.337	0.000
0.002	0.000	0.334	0.000
0.002	0.000	0.332	0.000
0.003	0.000	0.331	0.000
0.003	0.000	0.331	0.000
0.002	0.000	0.330	0.000
0.002	0.000	0.330	0.000
0.002	0.000	0.331	0.000
0.003	0.000	0.332	0.000
0.003	0.000	0.333	0.000
0.003	0.000	0.332	0.000
0.002	0.001	0.330	0.000
0.002	0.002	0.327	0.000
0.002	0.002	0.323	0.000
0.002	0.003	0.317	0.000
0.002	0.003	0.311	0.000
0.002	0.003	0.304	0.000
0.002	0.003	0.300	0.000
0.002	0.003	0.298	0.000
0.003	0.003	0.300	0.000
0.003	0.002	0.306	0.000
0.003	0.001	0.314	0.000
0.003	0.001	0.323	0.000
0.003	0.002	0.330	0.000
0.003	0.002	0.337	0.000
0.004	0.002	0.341	0.000
0.003	0.002	0.344	0.000
0.003	0.003	0.345	0.000
0.003	0.003	0.345	0.000
0.003	0.004	0.346	0.000
0.002	0.004	0.350	0.000
0.001	0.004	0.357	0.000
0.001	0.003	0.365	0.000
0.001	0.003	0.372	0.000
0.002	0.002	0.378	0.000
0.002	0.002	0.383	0.000
0.003	0.002	0.386	0.000
0.002	0.002	0.387	0.000
0.002	0.002	0.385	0.000
0.002	0.002	0.378	0.000
0.002	0.002	0.369	0.000
0.002	0.003	0.360	0.000
0.001	0.004	0.354	0.000
0.001	0.005	0.350	0.000
0.001	0.004	0.348	0.000
0.003	0.004	0.346	0.000
0.003	0.003	0.344	0.000
0.003	0.004	0.344	0.000
0.003	0.004	0.348	0.000
0.003	0.005	0.353	0.000
0.004	0.005	0.361	0.000
0.005	0.005	0.370	0.000
0.006	0.006	0.380	0.000
0.006	0.008	0.389	0.000
0.006	0.010	0.399	0.000
0.007	0.012	0.410	0.000
0.009	0.013	0.423	0.000
0.009	0.014	0.434	0.000
0.007	0.014	0.444	0.000
0.005	0.014	0.454	0.000
0.003	0.014	0.462	0.000
0.003	0.013	0.470	0.000
0.003	0.012	0.475	0.000
0.003	0.011	0.476	0.000
0.003	0.010	0.475	0.000
0.002	0.009	0.473	0.000
0.002	0.008	0.474	0.000
0.003	0.007	0.476	0.000
0.003	0.007	0.481	0.000
0.002	0.007	0.486	0.000
0.002	0.007	0.492	0.000
0.002	0.008	0.499	0.000
0.003	0.008	0.507	0.000
0.002	0.008	0.515	0.000
0.002	0.008	0.522	0.000
0.002	0.008	0.529	0.000
0.002	0.008	0.536	0.000
0.002	0.007	0.541	0.000
0.002	0.007	0.546	0.000
0.002	0.007	0.551	0.000
0.002	0.007	0.555	0.000
0.002	0.007	0.558	0.000
0.002	0.006	0.560	0.000
0.002	0.006	0.562	0.000
0.002	0.007	0.565	0.000
0.002	0.008	0.566	0.000
0.002	0.009	0.566	0.000
0.002	0.009	0.564	0.000
0.002	0.009	0.560	0.000
0.002	0.008	0.556	0.000
0.002	0.009	0.554	0.000
0.002	0.009	0.553	0.000
0.002	0.008	0.554	0.000
0.001	0.007	0.553	0.000
0.002	0.005	0.551	0.000
0.002	0.004	0.547	0.000
0.002	0.003	0.540	0.000
0.002	0.003	0.533	0.000
0.002	0.003	0.527	0.000
0.002	0.003	0.522	0.000
0.001	0.002	0.517	0.000
0.001	0.002	0.511	0.000
0.001	0.001	0.504	0.000
